           1
           7
 a 
1         23500    1.00000          110.0000     -968.0000
2         23500   0.167756E+08      140.0000     -968.0000
3         23500   0.454090E+15      150.0000     -968.0000
4         23500   0.503698E+33      140.0000     -908.0000
5         23500   0.143883E+35      125.0000     -867.0000
6         23500   0.152699E+41      110.0000     -830.0000
7         23500   0.208030E+46      100.0000     -810.0000
 total iterations =            1
